"subj_idx","trial_num","stim","rt","response","age"
"11617_3",27,"None",6578,0,3.7
"11617_3",28,"Some",5973,0,3.7
"11617_3",29,"None",10484,0,3.7
"11617_3",30,"Some",9834,0,3.7
"11716_4",1,"Some",14494,1,3.23
"11716_4",2,"All",8186,0,3.23
"11716_4",3,"All",6558,1,3.23
"11716_4",4,"Some",6954,0,3.23
"11716_4",5,"Some",8531,0,3.23
"11716_4",6,"All",5044,1,3.23
"11716_4",7,"Some",4753,0,3.23
"11716_4",8,"None",6726,0,3.23
"11716_4",9,"None",3173,0,3.23
"11716_4",10,"None",5537,0,3.23
"11716_4",11,"Some",5564,0,3.23
"11716_4",12,"None",4441,0,3.23
"11716_4",13,"Some",5155,0,3.23
"11716_4",14,"All",4012,1,3.23
"11716_4",15,"All",5388,1,3.23
"11716_4",16,"None",4913,0,3.23
"11716_4",17,"Some",4134,0,3.23
"11716_4",18,"None",3486,0,3.23
"11716_4",19,"Some",4388,0,3.23
"11716_4",20,"All",3618,1,3.23
"11716_4",21,"All",4804,1,3.23
"11716_4",22,"None",4941,0,3.23
"11716_4",23,"None",4324,0,3.23
"11716_4",24,"All",3531,1,3.23
"11716_4",25,"Some",4010,0,3.23
"11716_4",26,"All",6417,1,3.23
"11716_4",27,"None",3795,0,3.23
"11716_4",28,"Some",3469,0,3.23
"11716_4",29,"None",3523,0,3.23
"11716_4",30,"All",3319,1,3.23
"11617_5",1,"Some",3880,0,4.35
"11617_5",2,"All",4970,1,4.35
"11617_5",3,"All",2462,0,4.35
"11617_5",4,"None",9260,0,4.35
"11617_5",5,"None",2943,0,4.35
"11617_5",6,"Some",3734,0,4.35
"11617_5",7,"None",2445,1,4.35
"11617_5",8,"All",2101,1,4.35
"11617_5",9,"Some",1326,0,4.35
"11617_5",10,"Some",2206,0,4.35
"11617_5",11,"All",1911,1,4.35
"11617_5",12,"Some",1732,0,4.35
"11617_5",13,"Some",989,0,4.35
"11617_5",14,"None",1689,1,4.35
"11617_5",15,"None",1911,0,4.35
"11617_5",16,"All",820,1,4.35
"11617_5",17,"Some",2193,0,4.35
"11617_5",18,"Some",2317,0,4.35
"11617_5",19,"None",1581,0,4.35
"11617_5",20,"All",1547,0,4.35
"11617_5",21,"Some",1583,0,4.35
"11617_5",22,"All",1847,1,4.35
"11617_5",23,"All",2278,1,4.35
"11617_5",24,"None",2166,0,4.35
"11617_5",25,"Some",1332,0,4.35
"11617_5",26,"All",1452,1,4.35
"11617_5",27,"None",2364,0,4.35
"11617_5",28,"All",2101,0,4.35
"11617_5",29,"None",1961,0,4.35
"11617_5",30,"None",3973,0,4.35
"11617_6",1,"All",2942,1,5.63
"11617_6",2,"All",2092,1,5.63
"11617_6",3,"All",1342,1,5.63
"11617_6",4,"All",1475,1,5.63
"11617_6",5,"Some",9070,0,5.63
"11617_6",6,"None",3611,1,5.63
"11617_6",7,"All",4179,1,5.63
"11617_6",8,"All",2985,1,5.63
"11617_6",9,"Some",1253,0,5.63
"11617_6",10,"All",1771,1,5.63
"11617_6",11,"None",13144,1,5.63
"11617_6",12,"Some",6629,0,5.63
"11617_6",13,"Some",4007,0,5.63
"11617_6",14,"Some",1435,0,5.63
"11617_6",15,"None",2235,1,5.63
"11617_6",16,"None",4287,1,5.63
"11617_6",17,"Some",3341,0,5.63
"11617_6",18,"None",3475,1,5.63
"11617_6",19,"All",6013,1,5.63
"11617_6",20,"Some",1153,0,5.63
"11617_6",21,"None",8070,1,5.63
"11617_6",22,"All",1257,1,5.63
"11617_6",23,"None",1603,1,5.63
"11617_6",24,"Some",972,0,5.63
"11617_6",25,"Some",971,0,5.63
"11617_6",26,"None",3374,1,5.63
"11617_6",27,"All",1103,1,5.63
"11617_6",28,"Some",1390,0,5.63
"11617_6",29,"None",3397,1,5.63
"11617_6",30,"None",6265,1,5.63
"11716_7",1,"All",1913,1,5.63
"11716_7",2,"None",2957,1,5.63
"11716_7",3,"All",1765,1,5.63
"11716_7",4,"All",1125,1,5.63
"11716_7",5,"All",2283,1,5.63
"11716_7",6,"All",3037,1,5.63
"11716_7",7,"Some",2551,1,5.63
"11716_7",8,"Some",2370,1,5.63
"11716_7",9,"All",835,1,5.63
"11716_7",10,"None",1121,1,5.63
"11716_7",11,"Some",3493,1,5.63
"11716_7",12,"Some",446,1,5.63
"11716_7",13,"Some",2200,1,5.63
"11716_7",14,"None",5907,1,5.63
"11716_7",15,"All",1482,1,5.63
"11716_7",16,"None",1559,1,5.63
"11716_7",17,"None",3885,1,5.63
"11716_7",18,"All",4899,1,5.63
"11716_7",19,"None",2082,1,5.63
"11716_7",20,"None",3678,1,5.63
"11716_7",21,"Some",1511,1,5.63
"11716_7",22,"Some",1190,1,5.63
"11716_7",23,"None",1905,1,5.63
"11716_7",24,"All",1085,1,5.63
"11716_7",26,"None",3878,0,5.63
"11716_7",27,"None",2962,1,5.63
"11716_7",28,"Some",2662,1,5.63
"11716_7",29,"Some",3638,1,5.63
"11716_7",30,"All",2512,1,5.63
"11716_8",1,"None",13584,0,3.99
"11716_8",3,"All",1724,0,3.99
"11716_8",4,"All",1451,0,3.99
"11716_8",5,"None",2006,0,3.99
"11716_8",6,"Some",4055,0,3.99
"11716_8",7,"Some",2607,0,3.99
"11716_8",8,"Some",4071,1,3.99
"11716_8",9,"None",4262,0,3.99
"11716_8",10,"Some",1641,0,3.99
"11716_8",11,"All",1559,1,3.99
"11716_8",12,"All",2420,1,3.99
"11716_8",13,"All",2690,1,3.99
"11716_8",14,"Some",2105,0,3.99
"11716_8",15,"Some",1992,0,3.99
"11716_8",16,"None",2411,0,3.99
"11716_8",17,"Some",3123,0,3.99
"11716_8",18,"None",2622,0,3.99
"11716_8",19,"All",4399,0,3.99
"11716_8",20,"Some",1045,0,3.99
"11716_8",21,"All",1561,0,3.99
"11716_8",23,"None",686,0,3.99
"11716_8",24,"Some",2367,0,3.99
"11716_8",25,"None",4410,0,3.99
"11716_8",26,"All",3448,0,3.99
"11716_8",27,"Some",2254,1,3.99
"11716_8",28,"All",3725,0,3.99
"11716_8",29,"All",3095,0,3.99
"11716_8",30,"None",4530,1,3.99
"11716_9",1,"All",3063,1,4.03
"11716_9",2,"None",6704,0,4.03
"11716_9",3,"Some",3574,1,4.03
"11716_9",4,"None",2305,0,4.03
"11716_9",5,"Some",2822,1,4.03
"11716_9",6,"Some",2603,0,4.03
"11716_9",7,"Some",2259,1,4.03
"11716_9",8,"Some",2236,0,4.03
"11716_9",9,"All",3513,0,4.03
"11716_9",10,"All",4163,0,4.03
"11716_9",11,"All",3644,1,4.03
"11716_9",12,"None",8729,0,4.03
"11716_9",13,"None",1784,0,4.03
"11716_9",14,"None",1671,0,4.03
"11716_9",15,"All",1340,1,4.03
"11716_9",16,"None",1473,0,4.03
"11716_9",17,"All",2024,0,4.03
"11716_9",18,"Some",2384,1,4.03
"11716_9",19,"All",1633,0,4.03
"11716_9",20,"Some",2838,0,4.03
"11716_9",21,"None",4063,0,4.03
"11716_9",22,"All",2216,0,4.03
"11716_9",23,"None",3695,0,4.03
"11716_9",24,"Some",2058,0,4.03
"11716_9",25,"None",2288,0,4.03
"11716_9",26,"All",2044,1,4.03
"11716_9",27,"Some",2909,0,4.03
"11716_9",28,"Some",3194,1,4.03
"11716_9",29,"None",1891,0,4.03
"11716_9",30,"All",2233,0,4.03
"11716_11",1,"All",8476,1,3.92
"11716_11",2,"All",2540,1,3.92
"11716_11",3,"All",1983,1,3.92
"11716_11",4,"Some",2723,0,3.92
"11716_11",5,"Some",2274,0,3.92
"11716_11",6,"None",6462,0,3.92
"11716_11",7,"All",1679,1,3.92
"11716_11",8,"All",1700,1,3.92
"11716_11",9,"None",6457,0,3.92
"11716_11",10,"All",1661,1,3.92
"11716_11",11,"Some",1284,0,3.92
"11716_11",12,"Some",1554,0,3.92
"11716_11",13,"Some",7920,0,3.92
"11716_11",14,"All",6337,1,3.92
"11716_11",15,"None",2207,0,3.92
"11716_11",16,"None",1908,0,3.92
"11716_11",17,"All",2319,1,3.92
"11716_11",18,"Some",5844,0,3.92
"11716_11",19,"None",4229,0,3.92
"11716_11",20,"None",3267,0,3.92
"11716_11",21,"None",2849,0,3.92
"11716_11",22,"All",2990,1,3.92
"11716_11",23,"None",1697,0,3.92
"11716_11",24,"Some",3732,0,3.92
"11716_11",25,"None",2104,0,3.92
"11716_11",26,"All",1179,1,3.92
"11716_11",27,"None",1618,0,3.92
"11716_11",28,"Some",1747,0,3.92
"11716_11",29,"Some",2098,0,3.92
"11716_11",30,"Some",1784,0,3.92
"11716_12",1,"All",2072,1,6.45
"11716_12",2,"Some",1170,1,6.45
"11716_12",3,"Some",1669,1,6.45
"11716_12",4,"Some",3527,1,6.45
"11716_12",5,"None",6880,1,6.45
"11716_12",6,"Some",1595,1,6.45
"11716_12",7,"Some",1166,1,6.45
"11716_12",8,"None",2657,1,6.45
"11716_12",9,"All",2177,1,6.45
"11716_12",10,"None",2046,1,6.45
"11716_12",11,"All",1056,1,6.45
"11716_12",12,"Some",2145,1,6.45
"11716_12",13,"None",1571,1,6.45
"11716_12",14,"All",1491,1,6.45
"11716_12",15,"All",1587,1,6.45
"11716_12",16,"Some",3522,1,6.45
"11716_12",17,"None",1817,1,6.45
"11716_12",18,"None",1632,1,6.45
"11716_12",19,"All",2944,1,6.45
"11716_12",20,"Some",2223,1,6.45
"11716_12",21,"None",1784,1,6.45
"11716_12",22,"All",1485,1,6.45
"11716_12",23,"None",2766,1,6.45
"11716_12",24,"All",3070,1,6.45
"11716_12",25,"None",2199,1,6.45
"11716_12",26,"Some",2151,1,6.45
"11716_12",27,"Some",2343,1,6.45
"11716_12",28,"All",3129,1,6.45
"11716_12",29,"None",2153,1,6.45
"11716_12",30,"All",2170,1,6.45
"11716_13",1,"Some",6147,0,5.05
"11716_13",2,"Some",3500,0,5.05
"11716_13",3,"None",6652,0,5.05
"11716_13",4,"Some",1249,0,5.05
"11716_13",5,"None",3848,0,5.05
"11716_13",6,"All",4779,1,5.05
"11716_13",7,"Some",1633,0,5.05
"11716_13",8,"Some",1352,0,5.05
"11716_13",9,"All",1294,1,5.05
"11716_13",10,"All",1512,1,5.05
"11716_13",11,"All",1408,1,5.05
"11716_13",12,"All",2031,1,5.05
"11716_13",13,"All",1582,1,5.05
"11716_13",14,"Some",1380,0,5.05
"11716_13",15,"None",2407,0,5.05
"11716_13",16,"All",2146,1,5.05
"11716_13",17,"None",1456,0,5.05
"11716_13",18,"None",1175,0,5.05
"11716_13",19,"None",1245,0,5.05
"11716_13",20,"Some",1130,0,5.05
"11716_13",21,"None",1607,1,5.05
"11716_13",22,"Some",1742,0,5.05
"11716_13",23,"Some",1592,0,5.05
"11716_13",24,"All",1498,1,5.05
"11716_13",25,"None",1548,0,5.05
"11716_13",26,"None",1443,0,5.05
"11716_13",27,"All",1631,1,5.05
"11716_13",28,"None",1705,0,5.05
"11716_13",29,"Some",1338,0,5.05
"11716_13",30,"All",1476,1,5.05
"11716_15",1,"All",5383,1,3.18
"11716_15",2,"Some",4893,0,3.18
"11716_15",3,"Some",5617,1,3.18
"11716_15",4,"None",7997,0,3.18
"11716_15",5,"All",6257,0,3.18
"11716_15",6,"Some",5279,1,3.18
"11716_15",7,"All",6385,1,3.18
"11716_15",8,"All",5401,1,3.18
"11716_15",9,"Some",5705,0,3.18
"11716_15",10,"Some",6027,0,3.18
"11716_15",11,"None",5977,0,3.18
"11716_15",12,"None",5585,0,3.18
"11716_15",13,"All",5946,1,3.18
"11716_15",14,"Some",9126,1,3.18
"11716_15",15,"None",6391,0,3.18
"11716_15",16,"All",5192,1,3.18
"11716_15",17,"Some",3216,1,3.18
"11716_15",18,"Some",5783,0,3.18
"11716_15",19,"None",7149,1,3.18
"11716_15",20,"All",5632,1,3.18
"11716_15",21,"All",5438,1,3.18
"11716_15",22,"Some",6022,0,3.18
"11716_15",23,"All",5868,1,3.18
"11716_15",24,"None",5525,0,3.18
"11716_15",25,"None",6463,0,3.18
"11716_15",26,"None",9189,0,3.18
"11716_15",27,"Some",5571,0,3.18
"11716_15",28,"All",5006,1,3.18
"11716_15",29,"None",3504,0,3.18
"11716_15",30,"None",2208,0,3.18
"11716_16",1,"All",1279,1,3.8
"11716_16",2,"All",2883,1,3.8
"11716_16",3,"None",4751,1,3.8
"11716_16",4,"Some",1863,0,3.8
"11716_16",5,"Some",1263,0,3.8
"11716_16",6,"Some",10524,0,3.8
"11716_16",7,"All",2257,1,3.8
"11716_16",8,"None",1181,0,3.8
"11716_16",9,"All",2248,1,3.8
"11716_16",10,"Some",11377,0,3.8
"11716_16",11,"Some",5225,0,3.8
"11716_16",12,"None",1332,0,3.8
"11716_16",13,"None",7069,1,3.8
"11716_16",14,"All",3903,1,3.8
"11716_16",15,"Some",7889,1,3.8
"11716_16",16,"All",6592,0,3.8
"11716_16",17,"None",3278,0,3.8
"11716_16",18,"None",6764,0,3.8
"11716_16",19,"Some",4039,1,3.8
"11716_16",20,"All",9136,1,3.8
"11716_16",21,"None",767,0,3.8
"11716_16",22,"Some",5004,1,3.8
"11716_16",23,"None",2184,0,3.8
"11716_16",24,"All",9151,0,3.8
"11716_16",25,"Some",2796,0,3.8
"11716_16",26,"None",4904,1,3.8
"11716_16",27,"Some",5301,1,3.8
"11716_16",28,"All",4318,1,3.8
"11716_16",29,"None",7815,0,3.8
"11716_16",30,"All",3124,0,3.8
"11716_17",1,"Some",4728,0,3.64
"11716_17",2,"All",2946,1,3.64
"11716_17",3,"None",4824,0,3.64
"11716_17",4,"All",1801,1,3.64
"11716_17",5,"All",2090,1,3.64
"11716_17",6,"None",3284,0,3.64
"11716_17",7,"Some",5770,1,3.64
"11716_17",8,"All",4080,1,3.64
"11716_17",9,"Some",4582,1,3.64
"11716_17",10,"None",3075,0,3.64
"11716_17",11,"None",3248,1,3.64
"11716_17",12,"Some",2961,0,3.64
"11716_17",13,"Some",3300,1,3.64
"11716_17",14,"Some",3401,1,3.64
"11716_17",15,"None",2768,0,3.64
"11716_17",16,"Some",3885,1,3.64
"11716_17",17,"None",2565,0,3.64
"11716_17",18,"None",3536,0,3.64
"11716_17",19,"None",2696,0,3.64
"11716_17",20,"All",2641,1,3.64
"11716_17",21,"Some",4533,1,3.64
"11716_17",22,"Some",9679,1,3.64
"11716_17",23,"All",3717,1,3.64
"11716_17",24,"All",2003,1,3.64
"11716_17",25,"None",3099,0,3.64
"11716_17",26,"None",2376,0,3.64
"11716_17",27,"Some",2488,1,3.64
"11716_17",28,"All",3894,1,3.64
"11716_17",29,"All",3143,1,3.64
"11716_17",30,"All",1849,1,3.64
"TM002",1,"All",2723,1,4.23
"TM002",2,"Some",8875,1,4.23
"TM002",3,"Some",1842,1,4.23
"TM002",4,"None",3834,1,4.23
"TM002",5,"None",3626,1,4.23
"TM002",6,"None",1689,1,4.23
"TM002",7,"Some",3476,1,4.23
"TM002",8,"Some",2996,1,4.23
"TM002",9,"All",1491,1,4.23
"TM002",10,"Some",2061,1,4.23
"TM002",11,"None",1855,1,4.23
"TM002",12,"All",4926,1,4.23
"TM002",13,"All",3519,0,4.23
"TM002",14,"Some",2699,1,4.23
"TM002",15,"Some",3572,1,4.23
"TM002",16,"None",2979,1,4.23
"TM002",17,"All",2668,1,4.23
"TM002",18,"Some",7005,0,4.23
"TM002",19,"All",1909,1,4.23
"TM002",20,"All",2929,1,4.23
"TM002",21,"All",2278,1,4.23
"TM002",22,"None",2778,1,4.23
"TM002",23,"All",2315,1,4.23
"TM005",1,"All",1500,1,4.81
"TM005",2,"None",2708,1,4.81
"TM005",3,"None",2968,1,4.81
"TM005",4,"All",1128,1,4.81
"TM005",5,"None",1794,1,4.81
"TM005",6,"None",3640,1,4.81
"TM005",7,"Some",1551,1,4.81
"TM005",8,"Some",787,1,4.81
"TM005",9,"None",1857,1,4.81
"TM005",10,"All",1285,0,4.81
"TM005",11,"Some",1498,0,4.81
"TM005",12,"Some",1747,1,4.81
"TM005",13,"All",1462,1,4.81
"TM005",14,"Some",1002,1,4.81
"TM005",15,"All",1330,1,4.81
"TM005",16,"Some",962,1,4.81
"TM005",17,"None",3332,1,4.81
"TM005",18,"None",2714,1,4.81
"TM005",19,"All",1025,1,4.81
"TM005",20,"All",988,1,4.81
"TM005",21,"All",989,1,4.81
"TM005",22,"All",2399,1,4.81
"TM005",23,"None",2592,1,4.81
"TM005",24,"Some",1596,1,4.81
"TM005",25,"Some",886,1,4.81
"TM005",26,"None",2424,1,4.81
"TM005",27,"All",1653,1,4.81
"TM005",28,"Some",1521,1,4.81
"TM005",29,"Some",1100,1,4.81
"TM005",30,"None",1878,1,4.81
"TM006",1,"All",6382,0,4.57
"TM006",2,"Some",5358,0,4.57
"TM006",3,"All",4508,1,4.57
"TM006",4,"None",4061,0,4.57
"TM006",5,"All",3063,0,4.57
"TM006",6,"None",3513,0,4.57
"TM006",7,"All",768,0,4.57
"TM006",8,"None",3542,0,4.57
"TM006",9,"Some",4602,1,4.57
"TM006",10,"None",2224,1,4.57
"TM006",11,"All",1771,0,4.57
"TM006",12,"Some",3030,0,4.57
"TM006",13,"None",5065,0,4.57
"TM006",14,"All",2278,0,4.57
"TM006",15,"All",2222,0,4.57
"TM006",16,"None",3036,0,4.57
"TM006",17,"Some",3270,0,4.57
"TM006",18,"All",1600,0,4.57
"TM006",19,"None",3026,0,4.57
"TM006",20,"Some",3984,1,4.57
"TM006",21,"Some",2608,0,4.57
"TM006",22,"All",2079,0,4.57
"TM006",23,"All",3795,0,4.57
"TM006",24,"None",3303,0,4.57
"TM006",25,"Some",1708,0,4.57
"TM006",26,"Some",3421,0,4.57
"TM006",27,"Some",2907,0,4.57
"TM006",28,"None",3713,0,4.57
"TM006",29,"Some",3750,1,4.57
"TM006",30,"None",3108,0,4.57
"TM007",1,"Some",2095,0,3.84
"TM007",2,"Some",1540,0,3.84
"TM007",3,"None",2581,1,3.84
"TM007",4,"All",1705,0,3.84
"TM007",5,"None",2014,1,3.84
"TM007",6,"All",2771,1,3.84
"TM007",7,"All",1645,1,3.84
"TM007",8,"None",963,1,3.84
"TM007",9,"None",2108,1,3.84
"TM007",10,"Some",2183,0,3.84
"TM007",11,"All",1323,1,3.84
"TM007",12,"All",843,1,3.84
"TM007",13,"Some",1676,0,3.84
"TM007",14,"All",1475,1,3.84
"TM007",15,"Some",1612,0,3.84
"TM007",18,"None",1564,0,3.84
"TM007",19,"All",2795,0,3.84
"TM007",20,"None",884,1,3.84
"TM007",21,"Some",606,0,3.84
"TM007",22,"Some",1151,0,3.84
"TM007",23,"Some",634,0,3.84
"TM007",24,"All",4135,1,3.84
"TM007",25,"None",1295,1,3.84
"TM007",26,"Some",2040,0,3.84
"TM007",27,"None",1802,0,3.84
"TM007",28,"Some",653,0,3.84
"TM007",29,"All",6296,0,3.84
"TM007",30,"All",1333,1,3.84
"12016_3",1,"None",8894,1,3.93
"12016_3",2,"Some",2087,0,3.93
"12016_3",3,"Some",1277,1,3.93
"12016_3",4,"All",1809,1,3.93
"12016_3",5,"Some",3620,1,3.93
"12016_3",6,"All",2216,1,3.93
"12016_3",7,"All",2317,1,3.93
"12016_3",8,"Some",2822,1,3.93
"12016_3",9,"Some",1527,1,3.93
"12016_3",10,"None",3480,1,3.93
"12016_3",11,"All",3558,1,3.93
"12016_3",12,"None",3387,1,3.93
"12016_3",13,"None",4518,1,3.93
"12016_3",14,"None",3520,1,3.93
"12016_3",15,"Some",2162,1,3.93
"12016_3",16,"All",1497,1,3.93
"12016_3",17,"Some",2843,1,3.93
"12016_3",18,"None",1936,0,3.93
"12016_3",19,"All",1547,1,3.93
"12016_3",20,"All",1634,1,3.93
"12016_3",21,"All",4670,1,3.93
"12016_3",22,"None",5686,1,3.93
"12016_3",23,"None",9537,1,3.93
"12016_3",24,"Some",4252,1,3.93
"12016_3",25,"None",4266,1,3.93
"12016_3",26,"All",1211,1,3.93
"12016_3",27,"Some",3201,0,3.93
"12016_3",28,"None",2630,1,3.93
"12016_3",29,"Some",2011,1,3.93
"12016_3",30,"All",1630,1,3.93
"12016_4",1,"All",13499,1,3.27
"12016_4",2,"Some",4116,0,3.27
"12016_4",3,"Some",4889,0,3.27
"12016_4",4,"All",2461,1,3.27
"12016_4",5,"Some",5430,0,3.27
"12016_4",6,"None",1445,0,3.27
"12016_4",7,"None",10489,0,3.27
"12016_4",8,"Some",3053,0,3.27
"12016_4",9,"All",3568,1,3.27
"12016_4",10,"None",1451,0,3.27
"12016_4",12,"None",1949,0,3.27
"12016_4",13,"Some",2731,0,3.27
"12016_4",14,"None",1255,0,3.27
"12016_4",15,"None",1840,0,3.27
"12016_4",16,"All",939,1,3.27
"12016_4",17,"All",2039,1,3.27
"12016_4",18,"All",1748,1,3.27
"12016_4",19,"All",1233,1,3.27
"12016_4",20,"None",1055,0,3.27
"12016_4",21,"None",10285,0,3.27
"12016_4",22,"All",2247,1,3.27
"12016_4",23,"None",2097,0,3.27
"12016_4",24,"Some",1657,0,3.27
"12016_4",25,"All",1186,1,3.27
"12016_4",26,"All",1531,1,3.27
"12016_4",27,"Some",1324,0,3.27
"12016_4",28,"Some",864,0,3.27
"12016_4",29,"Some",1447,0,3.27
"12016_4",30,"None",1356,0,3.27
"12016_5",1,"None",8303,0,3.03
"12016_5",2,"All",10156,1,3.03
"12016_5",3,"Some",1614,0,3.03
"12016_5",4,"None",8593,0,3.03
"12016_5",5,"None",2589,0,3.03
"12016_5",6,"Some",5475,0,3.03
"12016_5",7,"Some",7298,0,3.03
"12016_5",8,"All",7514,1,3.03
"12016_5",9,"All",6615,1,3.03
"12016_5",10,"Some",2138,0,3.03
"12016_5",11,"Some",2926,0,3.03
"12016_5",13,"All",5191,1,3.03
"12016_5",14,"None",4817,0,3.03
"12016_5",15,"None",8775,0,3.03
"12016_5",16,"Some",2444,0,3.03
"12016_5",17,"Some",3364,0,3.03
"12016_5",18,"All",2259,1,3.03
"12016_5",19,"None",1944,0,3.03
"12016_5",21,"Some",4534,0,3.03
"12016_5",22,"Some",2778,0,3.03
"12016_5",23,"All",3396,0,3.03
"12016_5",24,"None",4326,0,3.03
"12016_5",26,"None",3736,0,3.03
"12016_5",27,"All",5379,1,3.03
"12016_5",28,"None",6555,1,3.03
"12016_5",29,"All",2574,1,3.03
"12016_5",30,"Some",4003,0,3.03
"12016_7",1,"None",2448,0,4.76
"12016_7",2,"All",2282,1,4.76
"12016_7",3,"Some",2764,1,4.76
"12016_7",4,"All",989,1,4.76
"12016_7",5,"None",3430,1,4.76
"12016_7",6,"Some",3266,1,4.76
"12016_7",7,"All",1221,1,4.76
"12016_7",8,"All",988,1,4.76
"12016_7",9,"Some",3607,1,4.76
"12016_7",10,"Some",2509,1,4.76
"12016_7",11,"None",6509,1,4.76
"12016_7",12,"None",3452,1,4.76
"12016_7",13,"All",2408,1,4.76
"12016_7",14,"All",1368,1,4.76
"12016_7",15,"All",1331,1,4.76
"12016_7",16,"All",8371,1,4.76
"12016_7",17,"All",2690,1,4.76
"12016_7",18,"Some",1201,1,4.76
"12016_7",19,"None",4994,1,4.76
"12016_7",20,"None",4726,1,4.76
"12016_7",21,"None",2256,1,4.76
"12016_7",22,"Some",2458,1,4.76
"12016_7",24,"Some",1321,0,4.76
"12016_7",25,"None",3147,1,4.76
"12016_7",26,"All",1848,1,4.76
"12016_7",27,"Some",2150,1,4.76
"12016_7",28,"Some",3083,1,4.76
"12016_7",29,"None",5193,1,4.76
"12016_7",30,"None",3911,1,4.76
"11916_10",1,"None",6794,1,3.39
"11916_10",2,"All",2676,1,3.39
"11916_10",3,"None",4273,1,3.39
"11916_10",4,"None",6496,1,3.39
"11916_10",5,"All",1564,1,3.39
"11916_10",6,"None",2855,1,3.39
"11916_10",7,"None",4830,1,3.39
"11916_10",8,"Some",3663,0,3.39
"11916_10",9,"None",3489,1,3.39
"11916_10",10,"All",3032,1,3.39
"11916_10",11,"None",2496,1,3.39
"11916_10",12,"None",3829,1,3.39
"11916_10",13,"None",1815,1,3.39
"11916_10",14,"All",3594,1,3.39
"11916_10",15,"Some",2473,1,3.39
"11916_10",16,"Some",4395,0,3.39
"11916_10",17,"Some",2245,0,3.39
"11916_10",18,"Some",2955,0,3.39
"11916_10",19,"Some",2032,0,3.39
"11916_10",20,"Some",3076,0,3.39
"11916_10",21,"Some",1930,0,3.39
"11916_10",22,"None",2057,1,3.39
"11916_10",23,"All",2934,1,3.39
"11916_10",24,"All",1097,1,3.39
"11916_10",25,"Some",1488,0,3.39
"11916_10",26,"Some",1645,0,3.39
"11916_10",27,"All",1958,1,3.39
"11916_10",28,"All",1900,1,3.39
"11916_10",29,"All",4517,1,3.39
"11916_10",30,"All",1767,1,3.39
"12016_11",1,"All",4465,1,4.18
"12016_11",2,"None",2902,0,4.18
"12016_11",3,"All",1850,1,4.18
"12016_11",4,"Some",3137,0,4.18
"12016_11",5,"None",1990,0,4.18
"12016_11",6,"Some",1128,0,4.18
"12016_11",7,"All",900,1,4.18
"12016_11",8,"Some",2155,0,4.18
"12016_11",9,"None",2912,0,4.18
"12016_11",10,"All",2493,0,4.18
"12016_11",11,"None",2922,0,4.18
"12016_11",12,"Some",2391,0,4.18
"12016_11",13,"None",2463,1,4.18
"12016_11",14,"All",1888,1,4.18
"12016_11",15,"Some",2015,0,4.18
"12016_11",16,"Some",1700,0,4.18
"12016_11",17,"None",2087,1,4.18
"12016_11",18,"None",3289,0,4.18
"12016_11",19,"All",4255,0,4.18
"12016_11",20,"All",3125,0,4.18
"12016_11",21,"Some",1365,0,4.18
"12016_11",22,"Some",1707,0,4.18
"12016_11",23,"None",2790,0,4.18
"12016_11",24,"Some",2694,1,4.18
"12016_11",25,"Some",4083,1,4.18
"12016_11",26,"None",2342,0,4.18
"12016_11",27,"All",5855,1,4.18
"12016_11",28,"All",2232,0,4.18
"12016_11",29,"None",3800,0,4.18
"12016_11",30,"All",4311,1,4.18
"12016_12",1,"All",3679,1,4.28
"12016_12",2,"Some",5400,0,4.28
"12016_12",3,"Some",4011,0,4.28
"12016_12",4,"All",1173,1,4.28
"12016_12",5,"All",1356,1,4.28
"12016_12",6,"Some",944,0,4.28
"12016_12",7,"All",1898,1,4.28
"12016_12",8,"Some",3306,0,4.28
"12016_12",9,"None",7853,0,4.28
"12016_12",10,"None",5277,1,4.28
"12016_12",11,"Some",4384,0,4.28
"12016_12",12,"All",1626,1,4.28
"12016_12",13,"None",7105,1,4.28
"12016_12",14,"Some",1822,0,4.28
"12016_12",15,"Some",1307,0,4.28
"12016_12",16,"Some",4237,0,4.28
"12016_12",17,"None",5087,1,4.28
"12016_12",18,"None",3457,0,4.28
"12016_12",19,"None",3679,1,4.28
"12016_12",20,"All",1136,1,4.28
"12016_12",21,"None",1712,1,4.28
"12016_12",22,"All",3613,1,4.28
"12016_12",23,"All",3478,1,4.28
"12016_12",24,"None",1345,1,4.28
"12016_12",25,"Some",7538,1,4.28
"12016_12",26,"None",6720,0,4.28
"12016_12",27,"All",1153,1,4.28
"12016_12",28,"All",1545,1,4.28
"12016_12",29,"Some",6370,1,4.28
"12016_12",30,"None",7247,1,4.28
"12016_13",1,"None",5136,0,3.69
"12016_13",2,"None",4526,0,3.69
"12016_13",3,"All",6011,1,3.69
"12016_13",4,"Some",5644,0,3.69
"12016_13",5,"Some",4178,0,3.69
"12016_13",6,"None",4960,0,3.69
"12016_13",7,"None",3231,0,3.69
"12016_13",8,"Some",6035,0,3.69
"12016_13",9,"None",4989,0,3.69
"12016_13",10,"Some",5054,0,3.69
"12016_13",11,"All",4509,1,3.69
"12016_13",13,"All",4184,1,3.69
"12016_13",14,"Some",4521,0,3.69
"12016_13",15,"None",4697,0,3.69
"12016_13",16,"All",3237,1,3.69
"12016_13",17,"All",5762,1,3.69
"12016_13",18,"All",4444,1,3.69
