"subj_idx","age","trial_num","trial_type","rt","response"
"11716_13",5.0486,27,"all",1.631,1
"11716_13",5.0486,28,"none",1.705,0
"11716_13",5.0486,29,"some",1.338,0
"11716_13",5.0486,30,"all",1.476,1
"11716_14",4.72279,1,"none",11.964,0
"11716_14",4.72279,2,"none",10.183,0
"11716_14",4.72279,4,"all",6.882,1
"11716_14",4.72279,5,"none",5.195,0
"11716_14",4.72279,6,"all",6.37,1
"11716_14",4.72279,7,"all",4.168,1
"11716_14",4.72279,8,"some",6.721,1
"11716_14",4.72279,9,"none",5.014,0
"11716_14",4.72279,10,"some",8.438,0
"11716_14",4.72279,11,"all",7.99,1
"11716_14",4.72279,12,"none",6.414,0
"11716_14",4.72279,13,"some",6.173,0
"11716_14",4.72279,14,"all",3.093,1
"11716_14",4.72279,15,"some",5.951,1
"11716_14",4.72279,16,"some",4.634,1
"11716_14",4.72279,17,"none",4.043,0
"11716_14",4.72279,18,"some",4.426,1
"11716_14",4.72279,19,"none",2.494,0
"11716_14",4.72279,20,"none",3.451,0
"11716_14",4.72279,21,"none",9.616,0
"11716_14",4.72279,22,"all",3.372,1
"11716_14",4.72279,23,"all",1.676,1
"11716_14",4.72279,24,"some",2.445,1
"11716_14",4.72279,25,"all",6.725,1
"11716_14",4.72279,26,"none",3.926,0
"11716_14",4.72279,27,"all",1.703,1
"11716_14",4.72279,28,"all",2.102,1
"11716_14",4.72279,29,"some",3.252,1
"11716_14",4.72279,30,"some",1.56,1
"11716_15",3.18138,1,"all",5.383,1
"11716_15",3.18138,2,"some",4.893,0
"11716_15",3.18138,3,"some",5.617,1
"11716_15",3.18138,4,"none",7.997,0
"11716_15",3.18138,5,"all",6.257,0
"11716_15",3.18138,6,"some",5.279,1
"11716_15",3.18138,7,"all",6.385,1
"11716_15",3.18138,8,"all",5.401,1
"11716_15",3.18138,9,"some",5.705,0
"11716_15",3.18138,10,"some",6.027,0
"11716_15",3.18138,11,"none",5.977,0
"11716_15",3.18138,12,"none",5.585,0
"11716_15",3.18138,13,"all",5.946,1
"11716_15",3.18138,14,"some",9.126,1
"11716_15",3.18138,15,"none",6.391,0
"11716_15",3.18138,16,"all",5.192,1
"11716_15",3.18138,17,"some",3.216,1
"11716_15",3.18138,18,"some",5.783,0
"11716_15",3.18138,19,"none",7.149,1
"11716_15",3.18138,20,"all",5.632,1
"11716_15",3.18138,21,"all",5.438,1
"11716_15",3.18138,22,"some",6.022,0
"11716_15",3.18138,23,"all",5.868,1
"11716_15",3.18138,24,"none",5.525,0
"11716_15",3.18138,25,"none",6.463,0
"11716_15",3.18138,26,"none",9.189,0
"11716_15",3.18138,27,"some",5.571,0
"11716_15",3.18138,28,"all",5.006,1
"11716_15",3.18138,29,"none",3.504,0
"11716_15",3.18138,30,"none",2.208,0
"11716_16",3.7974,1,"all",1.279,1
"11716_16",3.7974,2,"all",2.883,1
"11716_16",3.7974,3,"none",4.751,1
"11716_16",3.7974,4,"some",1.863,0
"11716_16",3.7974,5,"some",1.263,0
"11716_16",3.7974,6,"some",10.524,0
"11716_16",3.7974,7,"all",2.257,1
"11716_16",3.7974,8,"none",1.181,0
"11716_16",3.7974,9,"all",2.248,1
"11716_16",3.7974,10,"some",11.377,0
"11716_16",3.7974,11,"some",5.225,0
"11716_16",3.7974,12,"none",1.332,0
"11716_16",3.7974,13,"none",7.069,1
"11716_16",3.7974,14,"all",3.903,1
"11716_16",3.7974,15,"some",7.889,1
"11716_16",3.7974,16,"all",6.592,0
"11716_16",3.7974,17,"none",3.278,0
"11716_16",3.7974,18,"none",6.764,0
"11716_16",3.7974,19,"some",4.039,1
"11716_16",3.7974,20,"all",9.136,1
"11716_16",3.7974,21,"none",0.767,0
"11716_16",3.7974,22,"some",5.004,1
"11716_16",3.7974,23,"none",2.184,0
"11716_16",3.7974,24,"all",9.151,0
"11716_16",3.7974,25,"some",2.796,0
"11716_16",3.7974,26,"none",4.904,1
"11716_16",3.7974,27,"some",5.301,1
"11716_16",3.7974,28,"all",4.318,1
"11716_16",3.7974,29,"none",7.815,0
"11716_16",3.7974,30,"all",3.124,0
"11716_17",3.64134,1,"some",4.728,0
"11716_17",3.64134,2,"all",2.946,1
"11716_17",3.64134,3,"none",4.824,0
"11716_17",3.64134,4,"all",1.801,1
"11716_17",3.64134,5,"all",2.09,1
"11716_17",3.64134,6,"none",3.284,0
"11716_17",3.64134,7,"some",5.77,1
"11716_17",3.64134,8,"all",4.08,1
"11716_17",3.64134,9,"some",4.582,1
"11716_17",3.64134,10,"none",3.075,0
"11716_17",3.64134,11,"none",3.248,1
"11716_17",3.64134,12,"some",2.961,0
"11716_17",3.64134,13,"some",3.3,1
"11716_17",3.64134,14,"some",3.401,1
"11716_17",3.64134,15,"none",2.768,0
"11716_17",3.64134,16,"some",3.885,1
"11716_17",3.64134,17,"none",2.565,0
"11716_17",3.64134,18,"none",3.536,0
"11716_17",3.64134,19,"none",2.696,0
"11716_17",3.64134,20,"all",2.641,1
"11716_17",3.64134,21,"some",4.533,1
"11716_17",3.64134,22,"some",9.679,1
"11716_17",3.64134,23,"all",3.717,1
"11716_17",3.64134,24,"all",2.003,1
"11716_17",3.64134,25,"none",3.099,0
"11716_17",3.64134,26,"none",2.376,0
"11716_17",3.64134,27,"some",2.488,1
"11716_17",3.64134,28,"all",3.894,1
"11716_17",3.64134,29,"all",3.143,1
"11716_17",3.64134,30,"all",1.849,1
"TM001",3.32649,1,"all",2.098,0
"TM001",3.32649,2,"some",1.5,0
"TM001",3.32649,3,"some",2.703,0
"TM001",3.32649,4,"none",8.955,1
"TM001",3.32649,5,"none",5.316,0
"TM001",3.32649,6,"none",3.177,0
"TM001",3.32649,7,"none",2.677,0
"TM002",4.23272,1,"all",2.723,1
"TM002",4.23272,2,"some",8.875,1
"TM002",4.23272,3,"some",1.842,1
"TM002",4.23272,4,"none",3.834,1
"TM002",4.23272,5,"none",3.626,1
"TM002",4.23272,6,"none",1.689,1
"TM002",4.23272,7,"some",3.476,1
"TM002",4.23272,8,"some",2.996,1
"TM002",4.23272,9,"all",1.491,1
"TM002",4.23272,10,"some",2.061,1
"TM002",4.23272,11,"none",1.855,1
"TM002",4.23272,12,"all",4.926,1
"TM002",4.23272,13,"all",3.519,0
"TM002",4.23272,14,"some",2.699,1
"TM002",4.23272,15,"some",3.572,1
"TM002",4.23272,16,"none",2.979,1
"TM002",4.23272,17,"all",2.668,1
"TM002",4.23272,18,"some",7.005,0
"TM002",4.23272,19,"all",1.909,1
"TM002",4.23272,20,"all",2.929,1
"TM002",4.23272,21,"all",2.278,1
"TM002",4.23272,22,"none",2.778,1
"TM002",4.23272,23,"all",2.315,1
"TM003",3.59754,2,"none",4.176,0
"TM003",3.59754,3,"none",5.912,0
"TM003",3.59754,7,"all",11.621,1
"TM003",3.59754,9,"none",12.472,1
"TM003",3.59754,10,"all",5.342,0
"TM003",3.59754,11,"some",13.778,1
"TM003",3.59754,12,"some",7.868,0
"TM003",3.59754,15,"some",8.629,0
"TM004",3.55373,1,"some",1.14,1
"TM004",3.55373,2,"all",0.928,1
"TM004",3.55373,3,"none",1.369,0
"TM004",3.55373,4,"all",1.695,1
"TM004",3.55373,5,"some",1.078,0
"TM005",4.8104,1,"all",1.5,1
"TM005",4.8104,2,"none",2.708,1
"TM005",4.8104,3,"none",2.968,1
"TM005",4.8104,4,"all",1.128,1
"TM005",4.8104,5,"none",1.794,1
"TM005",4.8104,6,"none",3.64,1
"TM005",4.8104,7,"some",1.551,1
"TM005",4.8104,8,"some",0.787,1
"TM005",4.8104,9,"none",1.857,1
"TM005",4.8104,10,"all",1.285,0
"TM005",4.8104,11,"some",1.498,0
"TM005",4.8104,12,"some",1.747,1
"TM005",4.8104,13,"all",1.462,1
"TM005",4.8104,14,"some",1.002,1
"TM005",4.8104,15,"all",1.33,1
"TM005",4.8104,16,"some",0.962,1
"TM005",4.8104,17,"none",3.332,1
"TM005",4.8104,18,"none",2.714,1
"TM005",4.8104,19,"all",1.025,1
"TM005",4.8104,20,"all",0.988,1
"TM005",4.8104,21,"all",0.989,1
"TM005",4.8104,22,"all",2.399,1
"TM005",4.8104,23,"none",2.592,1
"TM005",4.8104,24,"some",1.596,1
"TM005",4.8104,25,"some",0.886,1
"TM005",4.8104,26,"none",2.424,1
"TM005",4.8104,27,"all",1.653,1
"TM005",4.8104,28,"some",1.521,1
"TM005",4.8104,29,"some",1.1,1
"TM005",4.8104,30,"none",1.878,1
"TM006",4.56947,1,"all",6.382,0
"TM006",4.56947,2,"some",5.358,0
"TM006",4.56947,3,"all",4.508,1
"TM006",4.56947,4,"none",4.061,0
"TM006",4.56947,5,"all",3.063,0
"TM006",4.56947,6,"none",3.513,0
"TM006",4.56947,7,"all",0.768,0
"TM006",4.56947,8,"none",3.542,0
"TM006",4.56947,9,"some",4.602,1
"TM006",4.56947,10,"none",2.224,1
"TM006",4.56947,11,"all",1.771,0
"TM006",4.56947,12,"some",3.03,0
"TM006",4.56947,13,"none",5.065,0
"TM006",4.56947,14,"all",2.278,0
"TM006",4.56947,15,"all",2.222,0
"TM006",4.56947,16,"none",3.036,0
"TM006",4.56947,17,"some",3.27,0
"TM006",4.56947,18,"all",1.6,0
"TM006",4.56947,19,"none",3.026,0
"TM006",4.56947,20,"some",3.984,1
"TM006",4.56947,21,"some",2.608,0
"TM006",4.56947,22,"all",2.079,0
"TM006",4.56947,23,"all",3.795,0
"TM006",4.56947,24,"none",3.303,0
"TM006",4.56947,25,"some",1.708,0
"TM006",4.56947,26,"some",3.421,0
"TM006",4.56947,27,"some",2.907,0
"TM006",4.56947,28,"none",3.713,0
"TM006",4.56947,29,"some",3.75,1
"TM006",4.56947,30,"none",3.108,0
"TM007",3.84394,1,"some",2.095,0
"TM007",3.84394,2,"some",1.54,0
"TM007",3.84394,3,"none",2.581,1
"TM007",3.84394,4,"all",1.705,0
"TM007",3.84394,5,"none",2.014,1
"TM007",3.84394,6,"all",2.771,1
"TM007",3.84394,7,"all",1.645,1
"TM007",3.84394,8,"none",0.963,1
"TM007",3.84394,9,"none",2.108,1
"TM007",3.84394,10,"some",2.183,0
"TM007",3.84394,11,"all",1.323,1
"TM007",3.84394,12,"all",0.843,1
"TM007",3.84394,13,"some",1.676,0
"TM007",3.84394,14,"all",1.475,1
"TM007",3.84394,15,"some",1.612,0
"TM007",3.84394,18,"none",1.564,0
"TM007",3.84394,19,"all",2.795,0
"TM007",3.84394,20,"none",0.884,1
"TM007",3.84394,21,"some",0.606,0
"TM007",3.84394,22,"some",1.151,0
"TM007",3.84394,23,"some",0.634,0
"TM007",3.84394,24,"all",4.135,1
"TM007",3.84394,25,"none",1.295,1
"TM007",3.84394,26,"some",2.04,0
"TM007",3.84394,27,"none",1.802,0
"TM007",3.84394,28,"some",0.653,0
"TM007",3.84394,29,"all",6.296,0
"TM007",3.84394,30,"all",1.333,1
"12016_2",5.10335,1,"some",6.133,0
"12016_2",5.10335,2,"some",2.441,1
"12016_2",5.10335,3,"none",4.366,0
"12016_2",5.10335,4,"none",2.688,0
"12016_2",5.10335,5,"some",2.362,1
"12016_2",5.10335,6,"some",2.678,0
"12016_2",5.10335,7,"all",3.886,1
"12016_2",5.10335,8,"all",2.692,1
"12016_2",5.10335,9,"all",9.63,1
"12016_2",5.10335,10,"some",5.458,1
"12016_2",5.10335,11,"none",2.77,0
"12016_2",5.10335,12,"all",2.016,1
"12016_2",5.10335,13,"none",3.177,0
"12016_2",5.10335,14,"all",3.673,1
"12016_2",5.10335,15,"none",2.429,0
"12016_2",5.10335,16,"some",4.644,0
"12016_2",5.10335,17,"some",4.453,1
"12016_2",5.10335,18,"all",5.226,1
"12016_2",5.10335,19,"none",1.511,0
"12016_2",5.10335,20,"none",1.745,0
"12016_2",5.10335,21,"all",3.201,1
"12016_2",5.10335,22,"some",9.143,1
"12016_2",5.10335,23,"none",3.07,0
"12016_2",5.10335,24,"some",4.182,0
"12016_2",5.10335,25,"all",2.157,0
"12016_2",5.10335,26,"all",3.705,1
"12016_2",5.10335,27,"none",5.851,0
"12016_2",5.10335,28,"some",2.961,1
"12016_2",5.10335,29,"all",5.74,1
"12016_2",5.10335,30,"none",2.971,0
"12016_3",3.93155,1,"none",8.894,1
"12016_3",3.93155,2,"some",2.087,0
"12016_3",3.93155,3,"some",1.277,1
"12016_3",3.93155,4,"all",1.809,1
"12016_3",3.93155,5,"some",3.62,1
"12016_3",3.93155,6,"all",2.216,1
"12016_3",3.93155,7,"all",2.317,1
"12016_3",3.93155,8,"some",2.822,1
"12016_3",3.93155,9,"some",1.527,1
"12016_3",3.93155,10,"none",3.48,1
"12016_3",3.93155,11,"all",3.558,1
"12016_3",3.93155,12,"none",3.387,1
"12016_3",3.93155,13,"none",4.518,1
"12016_3",3.93155,14,"none",3.52,1
"12016_3",3.93155,15,"some",2.162,1
"12016_3",3.93155,16,"all",1.497,1
"12016_3",3.93155,17,"some",2.843,1
"12016_3",3.93155,18,"none",1.936,0
"12016_3",3.93155,19,"all",1.547,1
"12016_3",3.93155,20,"all",1.634,1
"12016_3",3.93155,21,"all",4.67,1
"12016_3",3.93155,22,"none",5.686,1
"12016_3",3.93155,23,"none",9.537,1
"12016_3",3.93155,24,"some",4.252,1
"12016_3",3.93155,25,"none",4.266,1
"12016_3",3.93155,26,"all",1.211,1
"12016_3",3.93155,27,"some",3.201,0
"12016_3",3.93155,28,"none",2.63,1
"12016_3",3.93155,29,"some",2.011,1
"12016_3",3.93155,30,"all",1.63,1
"12016_4",3.26899,1,"all",13.499,1
"12016_4",3.26899,2,"some",4.116,0
"12016_4",3.26899,3,"some",4.889,0
"12016_4",3.26899,4,"all",2.461,1
"12016_4",3.26899,5,"some",5.43,0
"12016_4",3.26899,6,"none",1.445,0
"12016_4",3.26899,7,"none",10.489,0
"12016_4",3.26899,8,"some",3.053,0
"12016_4",3.26899,9,"all",3.568,1
"12016_4",3.26899,10,"none",1.451,0
"12016_4",3.26899,12,"none",1.949,0
"12016_4",3.26899,13,"some",2.731,0
"12016_4",3.26899,14,"none",1.255,0
"12016_4",3.26899,15,"none",1.84,0
"12016_4",3.26899,16,"all",0.939,1
"12016_4",3.26899,17,"all",2.039,1
"12016_4",3.26899,18,"all",1.748,1
"12016_4",3.26899,19,"all",1.233,1
"12016_4",3.26899,20,"none",1.055,0
"12016_4",3.26899,21,"none",10.285,0
"12016_4",3.26899,22,"all",2.247,1
"12016_4",3.26899,23,"none",2.097,0
"12016_4",3.26899,24,"some",1.657,0
"12016_4",3.26899,25,"all",1.186,1
"12016_4",3.26899,26,"all",1.531,1
"12016_4",3.26899,27,"some",1.324,0
"12016_4",3.26899,28,"some",0.864,0
"12016_4",3.26899,29,"some",1.447,0
"12016_4",3.26899,30,"none",1.356,0
"12016_5",3.02806,1,"none",8.303,0
"12016_5",3.02806,2,"all",10.156,1
"12016_5",3.02806,3,"some",1.614,0
"12016_5",3.02806,4,"none",8.593,0
"12016_5",3.02806,5,"none",2.589,0
"12016_5",3.02806,6,"some",5.475,0
"12016_5",3.02806,7,"some",7.298,0
"12016_5",3.02806,8,"all",7.514,1
"12016_5",3.02806,9,"all",6.615,1
"12016_5",3.02806,10,"some",2.138,0
"12016_5",3.02806,11,"some",2.926,0
"12016_5",3.02806,12,"some",2.933,0
"12016_5",3.02806,13,"all",5.191,1
"12016_5",3.02806,14,"none",4.817,0
"12016_5",3.02806,15,"none",8.775,0
"12016_5",3.02806,16,"some",2.444,0
"12016_5",3.02806,17,"some",3.364,0
"12016_5",3.02806,18,"all",2.259,1
"12016_5",3.02806,19,"none",1.944,0
"12016_5",3.02806,21,"some",4.534,0
"12016_5",3.02806,22,"some",2.778,0
"12016_5",3.02806,23,"all",3.396,0
"12016_5",3.02806,25,"none",4.333,0
"12016_5",3.02806,24,"none",4.326,0
"12016_5",3.02806,26,"none",3.736,0
"12016_5",3.02806,27,"all",5.379,1
"12016_5",3.02806,28,"none",6.555,1
"12016_5",3.02806,29,"all",2.574,1
"12016_5",3.02806,31,"some",4.01,0
"12016_5",3.02806,30,"some",4.003,0
"12016_5",3.02806,32,"some",4.013,0
"12016_6",2.24504,2,"some",6.584,0
"12016_6",2.24504,3,"all",11.076,0
"12016_6",2.24504,4,"some",6.532,1
"12016_6",2.24504,5,"some",6.915,0
"12016_6",2.24504,6,"some",7.027,0
"12016_6",2.24504,7,"none",9.049,0
"12016_6",2.24504,8,"all",4.913,1
"12016_6",2.24504,9,"all",4.559,1
"12016_6",2.24504,10,"some",4.767,0
"12016_6",2.24504,11,"some",6.963,0
"12016_6",2.24504,12,"none",6.226,0
"12016_6",2.24504,13,"none",7.861,0
"12016_6",2.24504,14,"all",5.321,1
"12016_6",2.24504,15,"all",4.862,1
"12016_6",2.24504,16,"all",3.718,1
"12016_6",2.24504,17,"none",6.154,0
"12016_6",2.24504,18,"all",3.729,1
"12016_6",2.24504,19,"none",3.317,1
"12016_6",2.24504,20,"all",0.493,1
"12016_6",2.24504,21,"some",5.239,0
"12016_6",2.24504,22,"some",10.136,0
"12016_6",2.24504,23,"some",3.11,0
"12016_6",2.24504,24,"none",8.604,0
"12016_6",2.24504,25,"none",5.795,0
"12016_6",2.24504,26,"none",10.055,1
"12016_6",2.24504,27,"none",5.337,0
"12016_6",2.24504,28,"some",7.873,0
"12016_6",2.24504,29,"all",2.834,1
"12016_6",2.24504,30,"none",9.341,0
"12016_7",4.75838,1,"none",2.448,0
"12016_7",4.75838,2,"all",2.282,1
"12016_7",4.75838,3,"some",2.764,1
"12016_7",4.75838,4,"all",0.989,1
"12016_7",4.75838,5,"none",3.43,1
"12016_7",4.75838,6,"some",3.266,1
"12016_7",4.75838,7,"all",1.221,1
"12016_7",4.75838,8,"all",0.988,1
"12016_7",4.75838,9,"some",3.607,1
"12016_7",4.75838,10,"some",2.509,1
"12016_7",4.75838,11,"none",6.509,1
"12016_7",4.75838,12,"none",3.452,1
"12016_7",4.75838,13,"all",2.408,1
"12016_7",4.75838,14,"all",1.368,1
"12016_7",4.75838,15,"all",1.331,1
"12016_7",4.75838,16,"all",8.371,1
"12016_7",4.75838,17,"all",2.69,1
"12016_7",4.75838,18,"some",1.201,1
"12016_7",4.75838,19,"none",4.994,1
"12016_7",4.75838,20,"none",4.726,1
"12016_7",4.75838,21,"none",2.256,1
"12016_7",4.75838,22,"some",2.458,1
"12016_7",4.75838,24,"some",1.321,0
"12016_7",4.75838,25,"none",3.147,1
"12016_7",4.75838,26,"all",1.848,1
"12016_7",4.75838,27,"some",2.15,1
"12016_7",4.75838,28,"some",3.083,1
"12016_7",4.75838,29,"none",5.193,1
"12016_7",4.75838,30,"none",3.911,1
"12016_8",3.20602,1,"all",8.434,1
"12016_8",3.20602,2,"some",9.198,0
"12016_8",3.20602,3,"none",7.76,0
"12016_8",3.20602,4,"some",7.574,0
"12016_8",3.20602,5,"some",6.754,0
"12016_8",3.20602,6,"all",6.477,1
"12016_8",3.20602,7,"all",7.495,1
"12016_8",3.20602,8,"some",5.498,0
"12016_8",3.20602,9,"none",8.212,0
"12016_8",3.20602,10,"none",6.612,0
"12016_8",3.20602,11,"none",8.974,0
"12016_8",3.20602,12,"none",7.585,0
"12016_8",3.20602,13,"all",6.14,1
"12016_8",3.20602,14,"some",6.3,0
"12016_8",3.20602,15,"all",5.978,1
"12016_8",3.20602,16,"all",8.412,1
"12016_8",3.20602,17,"some",6.451,0
"12016_8",3.20602,18,"some",1.482,0
"12016_8",3.20602,19,"some",4.98,0
"12016_8",3.20602,20,"some",2.444,0
"12016_8",3.20602,21,"all",3.465,1
"12016_8",3.20602,22,"none",4.814,0
"12016_8",3.20602,23,"all",2.911,1
"12016_8",3.20602,24,"none",5.516,0
"12016_8",3.20602,25,"none",3.68,0
"12016_8",3.20602,26,"none",2.519,0
"12016_8",3.20602,27,"some",1.646,0
"12016_8",3.20602,28,"all",3.181,1
"12016_8",3.20602,29,"all",1.181,1
"12016_8",3.20602,30,"none",6.884,0
"12016_9",5.29774,1,"some",10.772,0
"12016_9",5.29774,2,"all",8.474,1
"12016_9",5.29774,3,"some",9.828,0
"12016_9",5.29774,5,"all",11.943,1
"12016_9",5.29774,6,"all",8.16,1
"12016_9",5.29774,8,"all",7.951,1
"12016_9",5.29774,9,"all",5.654,1
"12016_9",5.29774,10,"all",3.362,1
"12016_9",5.29774,11,"some",9.319,0
"12016_9",5.29774,12,"none",6.76,0
"12016_9",5.29774,13,"none",5.111,0
"12016_9",5.29774,14,"some",3.894,0
"12016_9",5.29774,15,"none",5.855,0
"12016_9",5.29774,16,"none",5.999,0
"12016_9",5.29774,17,"none",3.393,0
"12016_9",5.29774,18,"all",2.248,1
"12016_9",5.29774,19,"some",3.782,0
"12016_9",5.29774,20,"all",2.313,1
"12016_9",5.29774,21,"some",2.981,1
"12016_9",5.29774,22,"all",3.866,1
"12016_9",5.29774,23,"some",5.458,1
"12016_9",5.29774,24,"some",4.503,0
"12016_9",5.29774,25,"none",3.894,0
"12016_9",5.29774,26,"none",6.337,0
"12016_9",5.29774,27,"some",1.706,1
"12016_9",5.29774,28,"some",3.7,1
"12016_9",5.29774,29,"all",2.963,1
"12016_9",5.29774,30,"none",3.469,0
"11916_10",3.3922,1,"none",6.794,1
"11916_10",3.3922,2,"all",2.676,1
"11916_10",3.3922,3,"none",4.273,1
"11916_10",3.3922,4,"none",6.496,1
"11916_10",3.3922,5,"all",1.564,1
"11916_10",3.3922,6,"none",2.855,1
"11916_10",3.3922,7,"none",4.83,1
"11916_10",3.3922,8,"some",3.663,0
"11916_10",3.3922,9,"none",3.489,1
"11916_10",3.3922,10,"all",3.032,1
"11916_10",3.3922,11,"none",2.496,1
"11916_10",3.3922,12,"none",3.829,1
"11916_10",3.3922,13,"none",1.815,1
"11916_10",3.3922,14,"all",3.594,1
"11916_10",3.3922,15,"some",2.473,1
"11916_10",3.3922,16,"some",4.395,0
"11916_10",3.3922,17,"some",2.245,0
"11916_10",3.3922,18,"some",2.955,0
"11916_10",3.3922,19,"some",2.032,0
"11916_10",3.3922,20,"some",3.076,0
"11916_10",3.3922,21,"some",1.93,0
"11916_10",3.3922,22,"none",2.057,1
"11916_10",3.3922,23,"all",2.934,1
"11916_10",3.3922,24,"all",1.097,1
"11916_10",3.3922,25,"some",1.488,0
"11916_10",3.3922,26,"some",1.645,0
"11916_10",3.3922,27,"all",1.958,1
"11916_10",3.3922,28,"all",1.9,1
"11916_10",3.3922,29,"all",4.517,1
"11916_10",3.3922,30,"all",1.767,1
"12016_11",4.18344,1,"all",4.465,1
"12016_11",4.18344,2,"none",2.902,0
"12016_11",4.18344,3,"all",1.85,1
"12016_11",4.18344,4,"some",3.137,0
"12016_11",4.18344,5,"none",1.99,0
"12016_11",4.18344,6,"some",1.128,0
"12016_11",4.18344,7,"all",0.9,1
"12016_11",4.18344,8,"some",2.155,0
"12016_11",4.18344,9,"none",2.912,0
"12016_11",4.18344,10,"all",2.493,0
"12016_11",4.18344,11,"none",2.922,0
"12016_11",4.18344,12,"some",2.391,0
"12016_11",4.18344,13,"none",2.463,1
"12016_11",4.18344,14,"all",1.888,1
"12016_11",4.18344,15,"some",2.015,0
"12016_11",4.18344,16,"some",1.7,0
"12016_11",4.18344,17,"none",2.087,1
"12016_11",4.18344,18,"none",3.289,0
"12016_11",4.18344,19,"all",4.255,0
"12016_11",4.18344,20,"all",3.125,0
"12016_11",4.18344,21,"some",1.365,0
"12016_11",4.18344,22,"some",1.707,0
"12016_11",4.18344,23,"none",2.79,0
"12016_11",4.18344,24,"some",2.694,1
"12016_11",4.18344,25,"some",4.083,1
"12016_11",4.18344,26,"none",2.342,0
"12016_11",4.18344,27,"all",5.855,1
"12016_11",4.18344,28,"all",2.232,0
"12016_11",4.18344,29,"none",3.8,0
"12016_11",4.18344,30,"all",4.311,1
"12016_12",4.27926,1,"all",3.679,1
"12016_12",4.27926,2,"some",5.4,0
"12016_12",4.27926,3,"some",4.011,0
"12016_12",4.27926,4,"all",1.173,1
"12016_12",4.27926,5,"all",1.356,1
"12016_12",4.27926,6,"some",0.944,0
"12016_12",4.27926,7,"all",1.898,1
"12016_12",4.27926,8,"some",3.306,0
"12016_12",4.27926,9,"none",7.853,0
"12016_12",4.27926,10,"none",5.277,1
"12016_12",4.27926,11,"some",4.384,0
"12016_12",4.27926,12,"all",1.626,1
"12016_12",4.27926,13,"none",7.105,1
"12016_12",4.27926,14,"some",1.822,0
"12016_12",4.27926,15,"some",1.307,0
"12016_12",4.27926,16,"some",4.237,0
"12016_12",4.27926,17,"none",5.087,1
"12016_12",4.27926,18,"none",3.457,0
"12016_12",4.27926,19,"none",3.679,1
"12016_12",4.27926,20,"all",1.136,1
"12016_12",4.27926,21,"none",1.712,1
"12016_12",4.27926,22,"all",3.613,1
"12016_12",4.27926,23,"all",3.478,1
"12016_12",4.27926,24,"none",1.345,1
"12016_12",4.27926,25,"some",7.538,1
"12016_12",4.27926,26,"none",6.72,0
"12016_12",4.27926,27,"all",1.153,1
"12016_12",4.27926,28,"all",1.545,1
"12016_12",4.27926,29,"some",6.37,1
"12016_12",4.27926,30,"none",7.247,1
"12016_13",3.69062,1,"none",5.136,0
"12016_13",3.69062,2,"none",4.526,0
"12016_13",3.69062,3,"all",6.011,1
"12016_13",3.69062,4,"some",5.644,0
"12016_13",3.69062,5,"some",4.178,0
"12016_13",3.69062,6,"none",4.96,0
"12016_13",3.69062,7,"none",3.231,0
"12016_13",3.69062,8,"some",6.035,0
"12016_13",3.69062,9,"none",4.989,0
"12016_13",3.69062,10,"some",5.054,0
"12016_13",3.69062,11,"all",4.509,1
"12016_13",3.69062,12,"all",4.516,0
"12016_13",3.69062,13,"all",4.184,1
"12016_13",3.69062,14,"some",4.521,0
"12016_13",3.69062,15,"none",4.697,0
"12016_13",3.69062,16,"all",3.237,1
"12016_13",3.69062,17,"all",5.762,1
"12016_13",3.69062,18,"all",4.444,1
"12016_13",3.69062,19,"all",6.116,1
"12016_13",3.69062,20,"some",3.264,0
"12016_13",3.69062,21,"none",7.08,0
"12016_13",3.69062,22,"all",5.762,1
"12016_13",3.69062,23,"some",3.326,0
"12016_13",3.69062,24,"some",7.754,0
"12016_13",3.69062,25,"none",3.231,0
"12016_13",3.69062,26,"none",5.413,0
"12016_13",3.69062,27,"some",3.092,0
"12016_13",3.69062,28,"all",4.588,1
"12016_13",3.69062,29,"all",3.583,1
"12016_13",3.69062,30,"none",2.975,0
"12016_14",5.3963,1,"none",3.53,0
"12016_14",5.3963,2,"all",1.328,1
"12016_14",5.3963,3,"some",2.449,0
"12016_14",5.3963,4,"all",1.312,1
"12016_14",5.3963,5,"some",2.232,0
"12016_14",5.3963,6,"some",1.733,0
"12016_14",5.3963,7,"none",3.104,0
"12016_14",5.3963,8,"all",1.369,1
"12016_14",5.3963,9,"all",1.115,1
"12016_14",5.3963,10,"all",2.524,1
"12016_14",5.3963,11,"some",3.117,0
"12016_14",5.3963,12,"some",1.385,0
"12016_14",5.3963,13,"none",0.979,0
"12016_14",5.3963,14,"some",2.397,0
"12016_14",5.3963,15,"none",1.431,0
"12016_14",5.3963,16,"some",1.986,0
"12016_14",5.3963,17,"none",3.449,0
"12016_14",5.3963,18,"all",1.162,1
"12016_14",5.3963,19,"all",2.573,1
"12016_14",5.3963,20,"none",1.723,0
"12016_14",5.3963,21,"all",0.818,1
"12016_14",5.3963,22,"none",1.501,0
"12016_14",5.3963,23,"some",0.98,0
"12016_14",5.3963,24,"none",1.148,0
"12016_14",5.3963,25,"some",1.573,0
"12016_14",5.3963,26,"all",1.769,1
"12016_14",5.3963,27,"some",0.998,0
"12016_14",5.3963,28,"none",1.925,0
"12016_14",5.3963,29,"none",1.231,0
"12016_14",5.3963,30,"all",0.941,1
"12116_1",5.90281,1,"none",1.856,1
